date,sector,compra,compra_pc,venda,net,net_pc
2005-01-03,Banco Central,245303,98.4,0,245303,98.4
2005-01-03,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-03,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-03,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-03,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-04,Banco Central,245303,98.4,0,245303,98.4
2005-01-04,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-04,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-04,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-04,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-05,Banco Central,245303,98.4,0,245303,98.4
2005-01-05,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-05,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-05,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-05,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-06,Banco Central,245303,98.4,0,245303,98.4
2005-01-06,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-06,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-06,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-06,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-07,Banco Central,245303,98.4,0,245303,98.4
2005-01-07,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-07,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-07,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-07,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-10,Banco Central,245303,98.4,0,245303,98.4
2005-01-10,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-10,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-10,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-10,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-11,Banco Central,245303,98.4,0,245303,98.4
2005-01-11,Bancos,3780,1.52,186022,-182242,-73.10000000000001
2005-01-11,Invest Institucional Nacional,200,0.08,55261,-55061,-22.090000000000003
2005-01-11,Investidores Não Residentes,0,0,7450,-7450,-2.99
2005-01-11,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.22
2005-01-12,Banco Central,215454,98.19,0,215454,98.19
2005-01-12,Bancos,3780,1.72,168692,-164912,-75.16
2005-01-12,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-12,Investidores Não Residentes,0,0,7450,-7450,-3.4
2005-01-12,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-13,Banco Central,215454,98.19,0,215454,98.19
2005-01-13,Bancos,3780,1.72,168692,-164912,-75.16
2005-01-13,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-13,Investidores Não Residentes,0,0,7450,-7450,-3.4
2005-01-13,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-14,Banco Central,215454,98.19,0,215454,98.19
2005-01-14,Bancos,3780,1.72,168692,-164912,-75.16
2005-01-14,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-14,Investidores Não Residentes,0,0,7450,-7450,-3.4
2005-01-14,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-17,Banco Central,215454,98.19,0,215454,98.19
2005-01-17,Bancos,3780,1.72,168692,-164912,-75.16
2005-01-17,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-17,Investidores Não Residentes,0,0,7450,-7450,-3.4
2005-01-17,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-18,Banco Central,215454,98.19,0,215454,98.19
2005-01-18,Bancos,3780,1.72,169092,-165312,-75.34
2005-01-18,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-18,Investidores Não Residentes,0,0,7050,-7050,-3.21
2005-01-18,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-19,Banco Central,215454,98.19,0,215454,98.19
2005-01-19,Bancos,3780,1.72,169092,-165312,-75.34
2005-01-19,Invest Institucional Nacional,200,0.09,42742,-42542,-19.39
2005-01-19,Investidores Não Residentes,0,0,7050,-7050,-3.21
2005-01-19,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-01-20,Banco Central,211104,98.15,0,211104,98.15
2005-01-20,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-20,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-20,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-20,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-21,Banco Central,211104,98.15,0,211104,98.15
2005-01-21,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-21,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-21,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-21,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-24,Banco Central,211104,98.15,0,211104,98.15
2005-01-24,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-24,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-24,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-24,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-26,Banco Central,211104,98.15,0,211104,98.15
2005-01-26,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-26,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-26,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-26,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-27,Banco Central,211104,98.15,0,211104,98.15
2005-01-27,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-27,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-27,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-27,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-28,Banco Central,211104,98.15,0,211104,98.15
2005-01-28,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-28,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-28,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-28,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-01-31,Banco Central,211104,98.15,0,211104,98.15
2005-01-31,Bancos,3780,1.76,166092,-162312,-75.46
2005-01-31,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-01-31,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-01-31,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-01,Banco Central,211104,98.15,0,211104,98.15
2005-02-01,Bancos,3780,1.76,166092,-162312,-75.46
2005-02-01,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-02-01,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-02-01,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-02,Banco Central,211104,98.15,0,211104,98.15
2005-02-02,Bancos,3780,1.76,166092,-162312,-75.46
2005-02-02,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-02-02,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-02-02,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-03,Banco Central,211104,98.15,0,211104,98.15
2005-02-03,Bancos,3780,1.76,166092,-162312,-75.46
2005-02-03,Invest Institucional Nacional,200,0.09,41392,-41192,-19.15
2005-02-03,Investidores Não Residentes,0,0,7050,-7050,-3.28
2005-02-03,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-04,Banco Central,203104,95.1,0,203104,95.1
2005-02-04,Bancos,10255,4.8,164867,-154612,-72.4
2005-02-04,Invest Institucional Nacional,200,0.09,41092,-40892,-19.15
2005-02-04,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-04,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-09,Banco Central,203104,95.1,0,203104,95.1
2005-02-09,Bancos,10255,4.8,164867,-154612,-72.4
2005-02-09,Invest Institucional Nacional,200,0.09,41092,-40892,-19.15
2005-02-09,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-09,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-10,Banco Central,203104,95.1,0,203104,95.1
2005-02-10,Bancos,10255,4.8,164867,-154612,-72.4
2005-02-10,Invest Institucional Nacional,200,0.09,41092,-40892,-19.15
2005-02-10,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-10,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-11,Banco Central,203104,95.1,0,203104,95.1
2005-02-11,Bancos,10255,4.8,164867,-154612,-72.4
2005-02-11,Invest Institucional Nacional,200,0.09,41092,-40892,-19.15
2005-02-11,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-11,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-14,Banco Central,187104,88.86,4000,183104,86.96
2005-02-14,Bancos,23255,11.04,157867,-134612,-63.940000000000005
2005-02-14,Invest Institucional Nacional,200,0.09,41092,-40892,-19.43
2005-02-14,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-14,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-15,Banco Central,187104,88.86,4000,183104,86.96
2005-02-15,Bancos,23255,11.04,157867,-134612,-63.940000000000005
2005-02-15,Invest Institucional Nacional,200,0.09,41092,-40892,-19.43
2005-02-15,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-15,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-16,Banco Central,187104,88.86,4000,183104,86.96
2005-02-16,Bancos,23255,11.04,157867,-134612,-63.940000000000005
2005-02-16,Invest Institucional Nacional,200,0.09,41092,-40892,-19.43
2005-02-16,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-16,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-17,Banco Central,187104,88.86,4000,183104,86.96
2005-02-17,Bancos,23255,11.04,158367,-135112,-64.16999999999999
2005-02-17,Invest Institucional Nacional,200,0.09,40592,-40392,-19.19
2005-02-17,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-17,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-18,Banco Central,157104,72.87,14000,143104,66.38000000000001
2005-02-18,Bancos,58305,27.04,157167,-98862,-45.85
2005-02-18,Invest Institucional Nacional,200,0.09,36842,-36642,-17
2005-02-18,Investidores Não Residentes,0,0,7050,-7050,-3.27
2005-02-18,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-21,Banco Central,157104,73.48,14000,143104,66.93
2005-02-21,Bancos,56505,26.43,157167,-100662,-47.080000000000005
2005-02-21,Invest Institucional Nacional,200,0.09,35042,-34842,-16.3
2005-02-21,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-21,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-22,Banco Central,157104,73.48,14000,143104,66.93
2005-02-22,Bancos,56505,26.43,157167,-100662,-47.080000000000005
2005-02-22,Invest Institucional Nacional,200,0.09,35042,-34842,-16.3
2005-02-22,Investidores Não Residentes,0,0,7050,-7050,-3.3
2005-02-22,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-23,Banco Central,157104,74.61,14000,143104,67.96
2005-02-23,Bancos,53255,25.29,157167,-103912,-49.35
2005-02-23,Invest Institucional Nacional,200,0.09,31792,-31592,-15.01
2005-02-23,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-23,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-24,Banco Central,157104,74.61,14000,143104,67.96
2005-02-24,Bancos,53255,25.29,157167,-103912,-49.35
2005-02-24,Invest Institucional Nacional,200,0.09,31792,-31592,-15.01
2005-02-24,Investidores Não Residentes,0,0,7050,-7050,-3.35
2005-02-24,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-25,Banco Central,133104,62.79,30000,103104,48.64
2005-02-25,Bancos,73531,34.69,142849,-69318,-32.69
2005-02-25,Invest Institucional Nacional,5356,2.53,31542,-26186,-12.350000000000001
2005-02-25,Investidores Não Residentes,0,0,7050,-7050,-3.33
2005-02-25,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-02-28,Banco Central,133104,62.88,30000,103104,48.71
2005-02-28,Bancos,73231,34.59,142849,-69618,-32.89
2005-02-28,Invest Institucional Nacional,5356,2.53,31242,-25886,-12.23
2005-02-28,Investidores Não Residentes,0,0,7050,-7050,-3.33
2005-02-28,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-03-01,Banco Central,132904,62.84,30000,102904,48.650000000000006
2005-03-01,Bancos,73231,34.63,142649,-69418,-32.82
2005-03-01,Invest Institucional Nacional,5356,2.53,31242,-25886,-12.24
2005-03-01,Investidores Não Residentes,0,0,7050,-7050,-3.33
2005-03-01,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-03-02,Banco Central,132904,62.84,30000,102904,48.650000000000006
2005-03-02,Bancos,73231,34.63,142649,-69418,-32.82
2005-03-02,Invest Institucional Nacional,5356,2.53,31242,-25886,-12.24
2005-03-02,Investidores Não Residentes,0,0,7050,-7050,-3.33
2005-03-02,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-03-03,Banco Central,132904,62.84,30000,102904,48.650000000000006
2005-03-03,Bancos,73231,34.63,142649,-69418,-32.82
2005-03-03,Invest Institucional Nacional,5356,2.53,31242,-25886,-12.24
2005-03-03,Investidores Não Residentes,0,0,7050,-7050,-3.33
2005-03-03,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.26
2005-03-04,Banco Central,108904,49.91,46000,62904,28.83
2005-03-04,Bancos,101931,46.72,133349,-31418,-14.399999999999999
2005-03-04,Invest Institucional Nacional,7356,3.37,31242,-23886,-10.95
2005-03-04,Investidores Não Residentes,0,0,7050,-7050,-3.23
2005-03-04,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-03-07,Banco Central,108904,49.91,46000,62904,28.83
2005-03-07,Bancos,98631,45.2,133349,-34718,-15.919999999999995
2005-03-07,Invest Institucional Nacional,10656,4.88,31242,-20586,-9.440000000000001
2005-03-07,Investidores Não Residentes,0,0,7050,-7050,-3.23
2005-03-07,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-03-08,Banco Central,108904,49.91,46000,62904,28.83
2005-03-08,Bancos,98631,45.2,133349,-34718,-15.919999999999995
2005-03-08,Invest Institucional Nacional,10656,4.88,31242,-20586,-9.440000000000001
2005-03-08,Investidores Não Residentes,0,0,7050,-7050,-3.23
2005-03-08,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-03-09,Banco Central,108904,49.91,46000,62904,28.83
2005-03-09,Bancos,98631,45.2,133349,-34718,-15.919999999999995
2005-03-09,Invest Institucional Nacional,10656,4.88,31242,-20586,-9.440000000000001
2005-03-09,Investidores Não Residentes,0,0,7050,-7050,-3.23
2005-03-09,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-03-10,Banco Central,108904,49.91,46000,62904,28.83
2005-03-10,Bancos,98631,45.2,133349,-34718,-15.919999999999995
2005-03-10,Invest Institucional Nacional,10656,4.88,31242,-20586,-9.440000000000001
2005-03-10,Investidores Não Residentes,0,0,7050,-7050,-3.23
2005-03-10,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.25
2005-03-11,Banco Central,102929,43.14,70425,32504,13.629999999999999
2005-03-11,Bancos,124031,51.98,129349,-5318,-2.230000000000004
2005-03-11,Invest Institucional Nacional,11656,4.88,31242,-19586,-8.21
2005-03-11,Investidores Não Residentes,0,0,7050,-7050,-2.95
2005-03-11,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.23
2005-03-14,Banco Central,102929,43.14,70425,32504,13.629999999999999
2005-03-14,Bancos,124031,51.98,129349,-5318,-2.230000000000004
2005-03-14,Invest Institucional Nacional,11656,4.88,31242,-19586,-8.21
2005-03-14,Investidores Não Residentes,0,0,7050,-7050,-2.95
2005-03-14,Pessoa Jurídica Não Financeira,0,0,550,-550,-0.23
2005-03-15,Banco Central,102929,43.14,70425,32504,13.629999999999999
2005-03-15,Bancos,124031,51.98,129349,-5318,-2.230000000000004
2005-03-15,Invest Institucional Nacional,11656,4.88,31242,-19586,-8.21
